Permit Number,Permit Type,Permit Type Definition,Permit Creation Date,Block,Lot,Street Number,Street Number Suffix,Street Name,Street Suffix,Unit,Unit Suffix,Description,Current Status,Current Status Date,Filed Date,Issued Date,Completed Date,First Construction Document Date,Structural Notification,Number of Existing Stories,Number of Proposed Stories,Voluntary Soft-Story Retrofit,Fire Only Permit,Permit Expiration Date,Estimated Cost,Revised Cost,Existing Use,Existing Units,Proposed Use,Proposed Units,Plansets,TIDF Compliance,Existing Construction Type,Existing Construction Type Description,Proposed Construction Type,Proposed Construction Type Description,Site Permit,Supervisor District,Neighborhoods - Analysis Boundaries,Zipcode,Location,Record ID
201304154505,2,new construction wood frame,04/15/2013,4059,010,851,,Tennessee,St,0,,to erect 1 story educational building.,complete,11/10/2014,04/15/2013,03/25/2014,11/10/2014,05/29/2014,,,1,,,03/09/2017,250000,599000,,,school,,2,,,,5,wood frame (5),Y,10,Potrero Hill,94107,POINT (-122.38923905190563 37.76102246981892),1301636438884
201304184893,2,new construction wood frame,04/18/2013,2406,037,2451,,19th,Av,,,erect 2-story single family type v building.,complete,12/04/2015,04/18/2013,07/21/2014,12/04/2015,09/09/2014,,,2,,,07/05/2017,350000,560190,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,4,Sunset/Parkside,94116,POINT (-122.47595977859002 37.74205525302195),1302147489478
201304235269,2,new construction wood frame,04/23/2013,0817,068,370,,Linden,St,,,"erect 2-story, type 5, business/storage.",issued,08/02/2013,04/23/2013,08/02/2013,,08/13/2013,,,2,,,07/28/2014,95000,95000,,,storage shed,,2,,,,5,wood frame (5),Y,5,Hayes Valley,94102,POINT (-122.424061966163 37.776481904918214),1302604473420
201304245387,2,new construction wood frame,04/24/2013,1141,027,61,,Edward,St,,,erect one story public restroom at recreation & park.,complete,05/14/2014,04/24/2013,09/26/2013,05/14/2014,,,,1,,,09/10/2016,450000,450000,,,recreation bldg,0,2,,,,5,wood frame (5),,1,Lone Mountain/USF,94118,POINT (-122.45781741914993 37.77788002361616),1302769490371
201305015894,1,new construction,05/01/2013,3719,010,183,,Fremont,St,,,"to erect 54 stories, 5 basement, 74 residential units with retail, office, parking building.",complete,07/07/2020,05/01/2013,12/26/2013,07/07/2020,01/24/2014,,,54,,,11/25/2019,78462315,136313594,,,apartments,74,2,,,,1,constr type 1,Y,6,Financial District/South Beach,94105,POINT (-122.39522078836373 37.78964243973401),1303441164656
201305015870,2,new construction wood frame,05/01/2013,1282,029,209,,Grattan,St,,,"to erect 4 stories, no basement, a single family dwelling building.",complete,03/09/2016,05/01/2013,06/06/2014,03/09/2016,10/10/2014,,,4,,,05/21/2017,475000,555000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,5,Haight Ashbury,94117,POINT (-122.4513628248663 37.76368352258425),130341195339
201305036095,2,new construction wood frame,05/03/2013,1332,049,128,,27th,Av,,,"(rear bldg) to erect 1 story, type 5, no basement, single family dwelling.",complete,02/03/2016,05/03/2013,01/23/2014,02/03/2016,07/15/2014,,,1,,,01/07/2017,115000,115000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,2,Seacliff,94121,POINT (-122.48705515256988 37.7869386564956),1303708489843
201305036062,1,new construction,05/03/2013,0794,028,555,,Fulton,St,,,"to erect 5 stories of 139 dwelling units, retail, parking, storage office utility, assembly",issued,03/26/2014,05/03/2013,03/26/2014,,07/28/2014,,,5,,,02/23/2020,30000000,48723500,,,apartments,139,6,,,,1,constr type 1,Y,5,Hayes Valley,94102,POINT (-122.42568605445025 37.77816825589753),130366381787
201305036062,1,new construction,05/03/2013,0794,015,746,,Laguna,St,,,"to erect 5 stories of 139 dwelling units, retail, parking, storage office utility, assembly",issued,03/26/2014,05/03/2013,03/26/2014,,07/28/2014,,,5,,,02/23/2020,30000000,48723500,,,apartments,139,6,,,,1,constr type 1,Y,5,Hayes Valley,94102,POINT (-122.42639453054667 37.7780975267317),130368881781
201305036140,2,new construction wood frame,05/03/2013,3755,096,5,V,Hallam,St,,,"to erect 4 stories, no basement, 6 units multi-family dwellings.
** maher: compliance with ordinance no# 155-13 not required **",complete,08/03/2016,05/03/2013,01/09/2015,08/03/2016,02/06/2015,,,4,,,12/24/2017,850000,850000,,,apartments,6,2,,,,5,wood frame (5),Y,6,South of Market,94103,POINT (-122.4083916119651 37.77580867625193),1303770166352
201305076289,2,new construction wood frame,05/07/2013,4098,030,731,,Wisconsin,St,,,"(rear bldg) to erect a 1-story, no basement, storage shed building at the rear of property.",complete,08/03/2018,05/07/2013,05/16/2016,08/03/2018,09/19/2016,,,1,,,05/11/2017,10000,15000,,,storage shed,0,2,,,,5,wood frame (5),Y,10,Potrero Hill,94107,POINT (-122.39871264033806 37.758204264616694),1303956170500
201305146922,2,new construction wood frame,05/14/2013,3621,006,400,,Hill,St,,,"erect 3-story, type 5, 1 basement, single family dwelling building.",complete,10/12/2016,05/14/2013,04/24/2014,10/12/2016,07/31/2014,,,3,,,04/08/2017,1200000,1249000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,8,Noe Valley,94114,POINT (-122.43037118633431 37.755658630097344),1335343497041
201305157001,2,new construction wood frame,05/15/2013,2753,010,4308,,21st,St,,,"erect 3-story, type 5, 1 basement, single dwelling unit building.",complete,04/05/2017,05/15/2013,08/27/2014,04/05/2017,03/06/2015,,,3,,,08/11/2017,500000,752044,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,8,Twin Peaks,94114,POINT (-122.43913205044659 37.755473258352296),1304838143404
201305157021,2,new construction wood frame,05/15/2013,5577,012,175,,Brewster,St,,,"erect 4 story, type 5, single family dwelling building.",complete,09/15/2017,05/15/2013,02/05/2015,09/15/2017,11/10/2015,,,4,,,01/20/2018,250000,479000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.40714723459494 37.743678279700745),1369862502784
201305156961,2,new construction wood frame,05/15/2013,1511,034,546,,34th,Av,,,erect 3-story 2-unit dwelling residence.,complete,07/20/2017,05/15/2013,09/18/2014,07/20/2017,02/09/2015,,,3,,,09/02/2017,500000,1080000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,1,Outer Richmond,94121,POINT (-122.49398192643619 37.77871041970208),1304796102264
201305167075,2,new construction wood frame,05/16/2013,3753,042,259,,Clara,St,,,"erect a new 5-story, type 5, over type 1 building, 8 units dwelling over s-2 garage.",complete,10/28/2016,05/16/2013,05/13/2015,10/28/2016,,,,5,,,04/22/2019,1000000,2500000,,,apartments,8,2,,,,5,wood frame (5),,6,South of Market,94107,POINT (-122.403505873688 37.77834704499642),1304940291113
201305177243,1,new construction,05/17/2013,2623,006,376,,Castro,St,,,"to erect 6-story, 24 units w/ garage, commercial & parking building.",cancelled,01/14/2020,05/17/2013,,,,,,6,,,,5000000,,,,apartments,24,2,,,,1,constr type 1,Y,8,Castro/Upper Market,94114,POINT (-122.43550395682212 37.76290625802815),1305151139819
201305177211,1,new construction,05/17/2013,3529,048,1701,,Folsom,St,,,"to erect 1 story, no basement, new coffee kiosk on a vacant lot.",withdrawn,10/08/2014,05/17/2013,,,,,,1,,,,18000,18000,,,retail sales,0,2,,,,3,constr type 3,,9,Mission,94103,POINT (-122.41520689599511 37.76937912537623),1305122156884
201305217463,2,new construction wood frame,05/21/2013,0843,016,692,,Page,St,,,"erect 4-story, type 5, 0 basement, 3 dwelling units building. 690 page street aka 692, 694, and 696 page street",complete,03/07/2017,05/21/2013,06/25/2015,03/07/2017,08/31/2015,,,4,,,06/09/2018,650000,945000,,,apartments,3,2,,,,5,wood frame (5),Y,5,Hayes Valley,94117,POINT (-122.43203185286853 37.77306436244025),1385094504280
201305217463,2,new construction wood frame,05/21/2013,0843,016,694,,Page,St,,,"erect 4-story, type 5, 0 basement, 3 dwelling units building. 690 page street aka 692, 694, and 696 page street",complete,03/07/2017,05/21/2013,06/25/2015,03/07/2017,08/31/2015,,,4,,,06/09/2018,650000,945000,,,apartments,3,2,,,,5,wood frame (5),Y,5,Hayes Valley,94117,POINT (-122.43203185286853 37.77306436244025),1385096504279
201305217463,2,new construction wood frame,05/21/2013,0843,016,696,,Page,St,,,"erect 4-story, type 5, 0 basement, 3 dwelling units building. 690 page street aka 692, 694, and 696 page street",complete,03/07/2017,05/21/2013,06/25/2015,03/07/2017,08/31/2015,,,4,,,06/09/2018,650000,945000,,,apartments,3,2,,,,5,wood frame (5),Y,5,Hayes Valley,94117,POINT (-122.43203185286853 37.77306436244025),1385097504278
201305217464,2,new construction wood frame,05/21/2013,0843,016,698,,Page,St,1,,"erect 4-story, type 5, 0 basement, 3 dwelling units building.690 page street aka 698 page street units #1, #2 and unit #3",complete,03/07/2017,05/21/2013,06/25/2015,03/07/2017,08/31/2015,,,4,,,06/09/2018,650000,945000,,,apartments,3,2,,,,5,wood frame (5),Y,5,Hayes Valley,94117,POINT (-122.43203185286853 37.77306436244025),1385140504287
201305217464,2,new construction wood frame,05/21/2013,0843,016,698,,Page,St,3,,"erect 4-story, type 5, 0 basement, 3 dwelling units building.690 page street aka 698 page street units #1, #2 and unit #3",complete,03/07/2017,05/21/2013,06/25/2015,03/07/2017,08/31/2015,,,4,,,06/09/2018,650000,945000,,,apartments,3,2,,,,5,wood frame (5),Y,5,Hayes Valley,94117,POINT (-122.43203185286853 37.77306436244025),1385142504285
201305217457,2,new construction wood frame,05/21/2013,0843,016,682,,Page,St,,,"erect 4-story, type 5, 0 basement, 3 dwelling units building. 690 page st aka  680, 682, 684  page street.",complete,12/30/2016,05/21/2013,06/25/2015,12/30/2016,08/31/2015,,,4,,,06/09/2018,650000,945000,,,apartments,3,2,,,,5,wood frame (5),Y,5,Hayes Valley,94117,POINT (-122.43203185286853 37.77306436244025),1385079504274
201305217457,2,new construction wood frame,05/21/2013,0843,016,684,,Page,St,,,"erect 4-story, type 5, 0 basement, 3 dwelling units building. 690 page st aka  680, 682, 684  page street.",complete,12/30/2016,05/21/2013,06/25/2015,12/30/2016,08/31/2015,,,4,,,06/09/2018,650000,945000,,,apartments,3,2,,,,5,wood frame (5),Y,5,Hayes Valley,94117,POINT (-122.43203185286853 37.77306436244025),1385080504273
201305217462,2,new construction wood frame,05/21/2013,0843,016,686,,Page,St,,,"erect 4-story, type 5, 0 basement, 3 dwelling units building.690 page street aka 686, 688 and 690 page street",complete,12/30/2016,05/21/2013,06/25/2015,12/30/2016,08/31/2015,,,4,,,06/09/2018,650000,945000,,,apartments,3,2,,,,5,wood frame (5),Y,5,Hayes Valley,94117,POINT (-122.43203185286853 37.77306436244025),1385099504282
201305217462,2,new construction wood frame,05/21/2013,0843,016,688,,Page,St,,,"erect 4-story, type 5, 0 basement, 3 dwelling units building.690 page street aka 686, 688 and 690 page street",complete,12/30/2016,05/21/2013,06/25/2015,12/30/2016,08/31/2015,,,4,,,06/09/2018,650000,945000,,,apartments,3,2,,,,5,wood frame (5),Y,5,Hayes Valley,94117,POINT (-122.43203185286853 37.77306436244025),1385100504281
201305217462,2,new construction wood frame,05/21/2013,0843,016,690,,Page,St,,,"erect 4-story, type 5, 0 basement, 3 dwelling units building.690 page street aka 686, 688 and 690 page street",complete,12/30/2016,05/21/2013,06/25/2015,12/30/2016,08/31/2015,,,4,,,06/09/2018,650000,945000,,,apartments,3,2,,,,5,wood frame (5),Y,5,Hayes Valley,94117,POINT (-122.43203185286853 37.77306436244025),138510182881
201306038460,2,new construction wood frame,06/03/2013,0212,031,135,,Wetmore,St,,,to erect 4 stories over basement & four dwelling units,issued,11/19/2015,06/03/2013,11/19/2015,,,,,4,,,11/03/2018,1748750,2085383,,,apartments,4,2,,,,5,wood frame (5),Y,3,Nob Hill,94108,POINT (-122.41064168454609 37.79419824117903),130669962533
201305298094,2,new construction wood frame,05/29/2013,2038A,019,1758,,12th,Av,,,erect 3-story type v single family residence.,complete,06/06/2016,05/29/2013,08/19/2014,06/06/2016,06/16/2015,,,3,,,08/03/2017,500000,700000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,7,Inner Sunset,94122,POINT (-122.46859872243192 37.755355540474824),1352793500456
201306068799,2,new construction wood frame,06/06/2013,6612,026,2127,,Castro,St,,,"to erect 3 stories, one basement, one single family.",complete,08/31/2016,06/06/2013,11/18/2014,08/31/2016,03/04/2015,,,3,,,11/02/2017,500000,723819,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,8,Noe Valley,94131,POINT (-122.43310036234942 37.74444710092437),1307107209089
201306129341,2,new construction wood frame,06/12/2013,4040,025,333,,Pennsylvania,Av,,,erect new 4-story type 5 2-family residential building,complete,01/25/2018,06/12/2013,06/18/2015,01/25/2018,08/10/2016,,,5,,,06/02/2018,867000,1620000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,10,Potrero Hill,94107,POINT (-122.39321934383898 37.76210029905519),1307802169194
201306149565,2,new construction wood frame,06/14/2013,0028,014,1255,,Columbus,Av,,,"to erect 4 stories, one basement, 20 units apartment with commercial and parking building.",complete,02/14/2019,06/14/2013,04/22/2014,02/14/2019,12/07/2016,,,4,,,03/21/2020,8500000,9300000,,,apartments,20,2,,,,5,wood frame (5),Y,2,Russian Hill,94133,POINT (-122.41830148439087 37.805613778582334),1308086347233
201306149565,2,new construction wood frame,06/14/2013,0028,014,1275,,Columbus,Av,,,"to erect 4 stories, one basement, 20 units apartment with commercial and parking building.",complete,02/14/2019,06/14/2013,04/22/2014,02/14/2019,12/07/2016,,,4,,,03/21/2020,8500000,9300000,,,apartments,20,2,,,,5,wood frame (5),Y,2,Russian Hill,94133,POINT (-122.41830148439087 37.805613778582334),1308088347232
201306199977,2,new construction wood frame,06/19/2013,3985,024,131,,Missouri,St,,,"to erect 4 stories, no basement, 9 units residential residence with garage.",complete,08/17/2017,06/19/2013,11/10/2015,08/17/2017,12/04/2015,,,4,,,10/09/2021,3000000,4033416,,,apartments,9,2,,,,5,wood frame (5),Y,10,Potrero Hill,94107,POINT (-122.39641291617963 37.76467976211269),1308624168388
201306210141,2,new construction wood frame,06/21/2013,1453,013,363,,21st,Av,,,"erect 4-story, 3-unit dwelling residence",complete,01/17/2020,06/21/2013,03/24/2015,01/17/2020,03/25/2016,,,4,,,03/08/2018,500000,1200000,,,apartments,3,2,,,,5,wood frame (5),Y,1,Outer Richmond,94121,POINT (-122.48083375529782 37.78102771976863),1308828100339
201306210141,2,new construction wood frame,06/21/2013,1453,013,363,,21st,Av,,,"erect 4-story, 3-unit dwelling residence",complete,01/17/2020,06/21/2013,03/24/2015,01/17/2020,03/25/2016,,,4,,,03/08/2018,500000,1200000,,,apartments,3,2,,,,5,wood frame (5),Y,1,Outer Richmond,94121,POINT (-122.48083375529782 37.78102771976863),1308830100339
201306200082,1,new construction,06/20/2013,3774,444,77,,Federal,St,,,"erect 5-story, type 1b, 1 basement, parking (partial garage) and commercial (retail/office) building.",complete,10/15/2021,06/20/2013,06/14/2018,10/15/2021,06/20/2019,,,5,,,05/13/2024,7000000,15900986,,,office,,2,,,,1,constr type 1,Y,6,Financial District/South Beach,94107,POINT (-122.39243670885554 37.78282678646395),1510090505403
201306210213,1,new construction,06/21/2013,4045,003,2171,,03rd,St,,,"to erect 7 stories,1 basement, type ib, 109 units residential, retail, parking building.",issued,06/08/2017,06/21/2013,06/08/2017,,12/27/2017,,,7,,,05/08/2023,28000000,43100000,,,apartments,109,2,,,,1,constr type 1,Y,10,Potrero Hill,94107,POINT (-122.38825127728131 37.76220102655509),1309100363320
201306250394,1,new construction,06/25/2013,3911,001,1,,Henry Adams,St,,,"to erect 6 stories, no basement, 85 units residential with retail & parking building.",complete,10/15/2019,06/25/2013,07/08/2014,10/15/2019,02/05/2015,,,6,,,06/06/2020,20000000,20000000,,,apartments,85,2,,,,3,constr type 3,Y,10,Mission Bay,94103,POINT (-122.40347241162905 37.769201661465935),1309152374377
201306250398,1,new construction,06/25/2013,3911,001,1,,Henry Adams,St,,,"to erect 6 stories, no basement, 156 residential units with retail, parking, mixed use building.",complete,01/08/2019,06/25/2013,07/08/2014,01/08/2019,01/30/2015,,,6,,,06/06/2020,40000000,40000000,,,apartments,156,2,,,,1,constr type 1,Y,10,Mission Bay,94103,POINT (-122.40347241162905 37.769201661465935),1309156374377
201306250465,2,new construction wood frame,06/25/2013,3973,002C,480,,Potrero,Av,,,"erect 6-story, 77 apts, 1 basement, mixed use commercial & parking building. compliance with ordinance no. 155-13 exempted.",complete,07/07/2016,06/25/2013,02/12/2014,07/07/2016,06/05/2014,,,6,,,01/12/2020,4000000,9783850,,,apartments,77,2,,,,5,wood frame (5),Y,10,Mission,94110,POINT (-122.40767056081017 37.76347803074387),1309245168223
201306260573,1,new construction,06/26/2013,0808,039,450,,Hayes,St,,,"to erect 4 stories, 1 basements, 41 residential condo, retail & parking.",complete,11/28/2016,06/26/2013,07/18/2014,11/28/2016,12/15/2014,,,4,,,06/16/2020,9000000,13128000,,,apartments,41,2,,,,3,constr type 3,Y,5,Hayes Valley,94102,POINT (-122.42387081039233 37.77703220616703),1309383491158
201306270692,1,new construction,06/27/2013,0346,003A,101,,Hyde,St,0,,erect (n) 8-story multi-residential & retail building.,cancelled,02/05/2020,06/27/2013,,,,,,8,,,,17000000,,,,apartments,85,2,,,,1,constr type 1,Y,6,Tenderloin,94102,POINT (-122.41589693139039 37.78180410619403),1309542300884
201306280783,1,new construction,06/28/2013,3794,024,144,,King,St,,,erect 12 stories of hotel for 149 guestrooms & 11 lockoff guest rooms,complete,10/16/2017,06/28/2013,08/28/2014,10/16/2017,01/27/2015,,,12,,,07/27/2020,10000000,17495000,,,tourist hotel/motel,132,2,,,,1,constr type 1,Y,6,Mission Bay,94107,POINT (-122.39094442564834 37.77932129650911),1309663470203
201306280802,1,new construction,06/28/2013,3733,008,250,,04th,St,,,"to erect 12 stories, 1 basement, 208 units hotel, commercial & restaurant building.",issued,09/12/2014,06/28/2013,09/12/2014,,09/24/2015,,,12,,,08/11/2020,17500000,31720000,,,tourist hotel/motel,208,2,,,,1,constr type 1,Y,6,South of Market,94103,POINT (-122.40209599446726 37.782360134645174),1309684165532
201306280738,2,new construction wood frame,06/28/2013,3549,064,1450,,15th,St,,,"to erect 5 stories, no basement, 23 units residential & parking building. ** maher: compliance with ordinance no# 155-13 not required **",complete,12/11/2017,06/28/2013,05/29/2015,12/11/2017,08/18/2015,,,5,,,04/27/2021,5750000,5750000,,,apartments,23,2,,,,3,constr type 3,Y,9,Mission,94103,POINT (-122.41688559778086 37.76707421803888),1309607157947
201306280744,1,new construction,06/28/2013,3788,042,333,,Brannan,St,,,"to erect 6 stories, 1 basement, (commercial) office, retail & parking building.",complete,10/14/2015,06/28/2013,01/15/2014,10/14/2015,03/13/2014,,,5,,,12/15/2019,30000000,40626000,,,office,0,2,,,,1,constr type 1,Y,6,Financial District/South Beach,94107,POINT (-122.39241787662722 37.7809181087624),1309613488747
